query,statute,label
AILA_Q6,S67,0
AILA_Q6,S150,0
AILA_Q6,S167,0
AILA_Q6,S117,0
AILA_Q6,S163,0
AILA_Q6,S136,0
AILA_Q6,S89,0
AILA_Q6,S2,1
AILA_Q6,S192,0
AILA_Q6,S47,0
AILA_Q6,S46,0
AILA_Q6,S85,0
AILA_Q6,S30,0
AILA_Q6,S152,0
AILA_Q6,S190,0
AILA_Q6,S39,0
AILA_Q6,S166,0
AILA_Q6,S44,0
AILA_Q6,S48,0
AILA_Q6,S146,0
AILA_Q6,S75,0
AILA_Q6,S185,0
AILA_Q6,S160,0
AILA_Q6,S82,0
AILA_Q6,S119,0
AILA_Q6,S83,0
AILA_Q6,S184,0
AILA_Q6,S105,0
AILA_Q6,S1,0
AILA_Q6,S60,0
AILA_Q6,S21,0
AILA_Q6,S3,0
AILA_Q6,S151,0
AILA_Q6,S153,0
AILA_Q6,S114,0
AILA_Q6,S157,0
AILA_Q6,S84,0
AILA_Q6,S77,0
AILA_Q6,S43,0
AILA_Q6,S62,0
AILA_Q6,S8,0
AILA_Q6,S25,0
AILA_Q6,S66,0
AILA_Q6,S120,0
AILA_Q6,S10,0
AILA_Q6,S35,1
AILA_Q6,S148,0
AILA_Q6,S99,0
AILA_Q6,S130,0
AILA_Q6,S33,0
AILA_Q6,S170,0
AILA_Q6,S196,0
AILA_Q6,S168,0
AILA_Q6,S14,0
AILA_Q6,S63,0
AILA_Q6,S155,0
AILA_Q6,S159,0
AILA_Q6,S50,0
AILA_Q6,S108,0
AILA_Q6,S87,0
AILA_Q6,S79,0
AILA_Q6,S15,0
AILA_Q6,S186,0
AILA_Q6,S101,0
AILA_Q6,S158,0
AILA_Q6,S131,0
AILA_Q6,S169,0
AILA_Q6,S174,0
AILA_Q6,S111,0
AILA_Q6,S191,0
AILA_Q6,S102,0
AILA_Q6,S197,0
AILA_Q6,S5,0
AILA_Q6,S126,0
AILA_Q6,S49,0
AILA_Q6,S26,0
AILA_Q6,S132,0
AILA_Q6,S134,0
AILA_Q6,S138,0
AILA_Q6,S52,0
AILA_Q6,S80,0
AILA_Q6,S88,0
AILA_Q6,S59,0
AILA_Q6,S91,0
AILA_Q6,S107,0
AILA_Q6,S109,0
AILA_Q6,S113,0
AILA_Q6,S28,0
AILA_Q6,S156,0
AILA_Q6,S106,0
AILA_Q6,S70,0
AILA_Q6,S20,0
AILA_Q6,S34,0
AILA_Q6,S103,0
AILA_Q6,S164,0
AILA_Q6,S16,0
AILA_Q6,S143,0
AILA_Q6,S93,0
AILA_Q6,S7,0
AILA_Q6,S129,0
AILA_Q6,S122,0
AILA_Q6,S4,0
AILA_Q6,S112,0
AILA_Q6,S27,0
AILA_Q6,S81,0
AILA_Q6,S65,0
AILA_Q6,S11,0
AILA_Q6,S183,0
AILA_Q7,S91,0
AILA_Q7,S59,0
AILA_Q7,S65,0
AILA_Q7,S185,0
AILA_Q7,S118,0
AILA_Q7,S76,0
AILA_Q7,S128,0
AILA_Q7,S191,0
AILA_Q7,S174,0
AILA_Q7,S199,0
AILA_Q7,S169,0
AILA_Q7,S10,0
AILA_Q7,S17,0
AILA_Q7,S68,0
AILA_Q7,S87,0
AILA_Q7,S15,0
AILA_Q7,S26,0
AILA_Q7,S71,0
AILA_Q7,S19,0
AILA_Q7,S123,0
AILA_Q7,S8,0
AILA_Q7,S197,0
AILA_Q7,S7,0
AILA_Q7,S16,0
AILA_Q7,S177,0
AILA_Q7,S154,0
AILA_Q7,S194,0
AILA_Q7,S48,0
AILA_Q7,S49,1
AILA_Q7,S36,0
AILA_Q7,S186,0
AILA_Q7,S18,0
AILA_Q7,S20,0
AILA_Q7,S96,0
AILA_Q7,S30,0
AILA_Q7,S3,0
AILA_Q7,S143,0
AILA_Q7,S115,0
AILA_Q7,S121,0
AILA_Q7,S92,0
AILA_Q7,S103,0
AILA_Q7,S148,0
AILA_Q7,S104,0
AILA_Q7,S99,0
AILA_Q7,S90,0
AILA_Q7,S153,0
AILA_Q7,S70,0
AILA_Q7,S37,0
AILA_Q7,S172,0
AILA_Q7,S152,0
AILA_Q7,S22,0
AILA_Q7,S79,0
AILA_Q7,S164,0
AILA_Q7,S56,0
AILA_Q7,S159,0
AILA_Q7,S11,0
AILA_Q7,S109,0
AILA_Q7,S182,0
AILA_Q7,S187,0
AILA_Q7,S180,0
AILA_Q7,S44,0
AILA_Q7,S167,0
AILA_Q7,S171,0
AILA_Q7,S97,0
AILA_Q7,S89,0
AILA_Q7,S77,0
AILA_Q7,S107,0
AILA_Q7,S55,0
AILA_Q7,S54,0
AILA_Q7,S14,0
AILA_Q7,S125,0
AILA_Q7,S108,0
AILA_Q7,S50,0
AILA_Q7,S84,0
AILA_Q7,S176,0
AILA_Q7,S139,0
AILA_Q7,S40,0
AILA_Q7,S25,0
AILA_Q7,S151,0
AILA_Q7,S190,0
AILA_Q7,S165,0
AILA_Q7,S1,0
AILA_Q7,S78,0
AILA_Q7,S106,0
AILA_Q7,S27,1
AILA_Q7,S6,0
AILA_Q7,S13,0
AILA_Q7,S161,0
AILA_Q7,S73,0
AILA_Q7,S80,0
AILA_Q7,S116,0
AILA_Q7,S113,0
AILA_Q7,S131,0
AILA_Q7,S69,0
AILA_Q7,S83,0
AILA_Q7,S86,0
AILA_Q7,S52,0
AILA_Q7,S112,0
AILA_Q7,S62,0
AILA_Q7,S183,0
AILA_Q7,S31,0
AILA_Q7,S39,0
AILA_Q7,S140,0
AILA_Q7,S149,0
AILA_Q7,S34,0
AILA_Q7,S66,0
AILA_Q7,S133,0
AILA_Q7,S145,0
AILA_Q7,S166,0
AILA_Q7,S57,0
AILA_Q7,S41,0
AILA_Q7,S33,0
AILA_Q7,S85,0
AILA_Q7,S9,0
AILA_Q7,S130,0
AILA_Q7,S72,0
AILA_Q7,S29,0
AILA_Q7,S63,0
AILA_Q7,S127,1
AILA_Q7,S53,0
AILA_Q7,S146,0
AILA_Q7,S45,0
AILA_Q7,S94,0
AILA_Q7,S12,0
AILA_Q7,S189,0
AILA_Q7,S114,0
AILA_Q7,S173,0
AILA_Q7,S47,0
AILA_Q7,S42,0
AILA_Q7,S117,0
AILA_Q7,S95,0
AILA_Q7,S175,0
AILA_Q7,S170,0
AILA_Q7,S195,0
AILA_Q7,S144,0
AILA_Q7,S60,0
AILA_Q7,S75,0
AILA_Q7,S5,0
AILA_Q7,S132,0
AILA_Q7,S156,0
AILA_Q7,S51,0
AILA_Q7,S82,0
AILA_Q7,S200,0
AILA_Q7,S4,0
AILA_Q7,S105,0
AILA_Q7,S178,0
AILA_Q7,S100,0
AILA_Q7,S196,0
AILA_Q7,S38,0
AILA_Q7,S142,0
AILA_Q7,S179,0
AILA_Q7,S64,0
AILA_Q7,S193,0
AILA_Q7,S2,0
AILA_Q7,S61,0
AILA_Q7,S129,0
AILA_Q7,S110,0
AILA_Q7,S46,0
AILA_Q7,S120,0
AILA_Q7,S136,0
AILA_Q7,S101,0
AILA_Q7,S147,0
AILA_Q7,S141,0
AILA_Q7,S35,0
AILA_Q7,S111,0
AILA_Q7,S122,0
AILA_Q7,S21,0
AILA_Q7,S138,0
AILA_Q7,S24,0
AILA_Q7,S168,1
AILA_Q7,S93,0
AILA_Q7,S88,0
AILA_Q7,S98,0
AILA_Q7,S137,0
AILA_Q7,S134,0
AILA_Q7,S198,0
AILA_Q7,S188,0
AILA_Q7,S81,0
AILA_Q7,S135,0
AILA_Q7,S23,0
AILA_Q7,S155,0
AILA_Q7,S124,0
AILA_Q7,S157,0
AILA_Q7,S67,0
AILA_Q7,S184,0
AILA_Q7,S150,0
AILA_Q7,S126,0
AILA_Q7,S102,0
AILA_Q7,S163,0
AILA_Q7,S158,0
AILA_Q7,S192,0
AILA_Q7,S74,0
AILA_Q7,S181,0
AILA_Q7,S28,0
AILA_Q7,S160,0
AILA_Q7,S119,0
AILA_Q7,S43,0
AILA_Q8,S135,0
AILA_Q8,S7,0
AILA_Q8,S74,0
AILA_Q8,S159,0
AILA_Q8,S67,0
AILA_Q8,S166,0
AILA_Q8,S55,0
AILA_Q8,S126,0
AILA_Q8,S21,0
AILA_Q8,S48,1
AILA_Q8,S11,0
AILA_Q8,S177,0
AILA_Q8,S53,0
AILA_Q8,S62,0
AILA_Q8,S26,0
AILA_Q8,S196,0
AILA_Q8,S103,0
AILA_Q8,S108,0
AILA_Q8,S46,0
AILA_Q8,S171,0
AILA_Q8,S87,0
AILA_Q8,S137,0
AILA_Q8,S34,0
AILA_Q8,S115,0
AILA_Q8,S98,0
AILA_Q8,S63,1
AILA_Q8,S176,0
AILA_Q8,S132,0
AILA_Q8,S187,0
AILA_Q8,S61,0
AILA_Q8,S100,0
AILA_Q8,S112,0
AILA_Q8,S42,0
AILA_Q8,S167,0
AILA_Q8,S89,0
AILA_Q8,S28,0
AILA_Q8,S118,0
AILA_Q8,S168,0
AILA_Q8,S189,0
AILA_Q8,S47,0
AILA_Q8,S68,0
AILA_Q8,S145,0
AILA_Q8,S125,0
AILA_Q8,S23,0
AILA_Q8,S158,0
AILA_Q8,S154,0
AILA_Q8,S190,0
AILA_Q8,S139,0
AILA_Q8,S123,0
AILA_Q8,S117,0
AILA_Q8,S192,0
AILA_Q8,S81,0
AILA_Q8,S6,1
AILA_Q8,S188,0
AILA_Q8,S93,0
AILA_Q8,S107,0
AILA_Q8,S44,0
AILA_Q8,S70,0
AILA_Q8,S114,0
AILA_Q8,S165,0
AILA_Q8,S35,0
AILA_Q8,S41,0
AILA_Q8,S157,0
AILA_Q8,S37,0
AILA_Q8,S97,0
AILA_Q8,S54,0
AILA_Q8,S17,0
AILA_Q8,S59,0
AILA_Q8,S57,0
AILA_Q8,S14,0
AILA_Q8,S127,0
AILA_Q8,S106,0
AILA_Q8,S152,0
AILA_Q8,S122,0
AILA_Q8,S146,0
AILA_Q8,S199,0
AILA_Q8,S25,1
AILA_Q8,S73,0
AILA_Q8,S130,0
AILA_Q8,S197,0
AILA_Q8,S186,0
AILA_Q8,S30,0
AILA_Q8,S109,0
AILA_Q8,S150,0
AILA_Q8,S184,0
AILA_Q8,S39,0
AILA_Q8,S27,0
AILA_Q8,S149,0
AILA_Q8,S76,0
AILA_Q8,S43,0
AILA_Q8,S9,0
AILA_Q8,S110,0
AILA_Q8,S3,0
AILA_Q8,S19,0
AILA_Q8,S111,0
AILA_Q8,S155,0
AILA_Q8,S15,0
AILA_Q8,S131,0
AILA_Q8,S20,0
AILA_Q8,S90,0
AILA_Q8,S72,0
AILA_Q8,S45,0
AILA_Q8,S173,0
AILA_Q8,S66,0
AILA_Q8,S64,0
AILA_Q8,S119,0
AILA_Q8,S148,0
AILA_Q8,S96,0
AILA_Q8,S104,0
AILA_Q8,S180,0
AILA_Q8,S164,0
AILA_Q8,S33,0
AILA_Q8,S78,0
AILA_Q8,S50,0
AILA_Q8,S16,0
AILA_Q8,S120,0
AILA_Q8,S86,0
AILA_Q8,S175,0
AILA_Q8,S138,0
AILA_Q8,S198,0
AILA_Q8,S38,0
AILA_Q8,S31,0
AILA_Q8,S4,0
AILA_Q8,S52,0
AILA_Q8,S151,0
AILA_Q8,S2,0
AILA_Q8,S156,0
AILA_Q8,S88,0
AILA_Q8,S36,0
AILA_Q8,S182,0
AILA_Q8,S129,0
AILA_Q8,S105,0
AILA_Q8,S174,0
AILA_Q8,S153,0
AILA_Q8,S22,0
AILA_Q8,S5,0
AILA_Q8,S193,0
AILA_Q8,S163,0
AILA_Q8,S161,0
AILA_Q8,S71,0
AILA_Q8,S136,0
AILA_Q8,S65,0
AILA_Q8,S141,0
AILA_Q8,S83,0
AILA_Q8,S170,0
AILA_Q8,S194,1
AILA_Q8,S29,0
AILA_Q8,S12,0
AILA_Q8,S143,0
AILA_Q8,S179,0
AILA_Q8,S82,0
AILA_Q8,S91,0
AILA_Q8,S169,0
AILA_Q8,S185,0
AILA_Q8,S172,0
AILA_Q8,S183,0
AILA_Q8,S181,0
AILA_Q8,S147,0
AILA_Q8,S191,0
AILA_Q8,S144,0
AILA_Q8,S69,0
AILA_Q8,S140,0
AILA_Q8,S116,0
AILA_Q8,S178,0
AILA_Q8,S124,0
AILA_Q8,S75,0
AILA_Q8,S49,0
AILA_Q8,S80,0
AILA_Q8,S77,0
AILA_Q8,S8,0
AILA_Q8,S113,0
AILA_Q8,S84,0
AILA_Q8,S10,0
AILA_Q8,S101,0
AILA_Q8,S102,0
AILA_Q8,S56,0
AILA_Q8,S133,0
AILA_Q8,S128,0
AILA_Q8,S94,0
AILA_Q8,S13,0
AILA_Q8,S1,0
AILA_Q8,S18,0
AILA_Q8,S92,0
AILA_Q8,S95,0
AILA_Q8,S99,0
AILA_Q8,S51,0
AILA_Q8,S40,0
AILA_Q8,S60,0
AILA_Q8,S79,0
AILA_Q8,S200,0
AILA_Q8,S134,0
AILA_Q8,S195,0
AILA_Q8,S24,0
AILA_Q8,S85,0
AILA_Q8,S160,0
AILA_Q8,S121,0
AILA_Q8,S142,0
AILA_Q9,S199,0
AILA_Q9,S184,0
AILA_Q9,S55,0
AILA_Q9,S105,0
AILA_Q9,S86,0
AILA_Q9,S153,0
AILA_Q9,S109,0
AILA_Q9,S123,0
AILA_Q9,S22,0
AILA_Q9,S38,0
AILA_Q9,S12,0
AILA_Q9,S50,0
AILA_Q9,S87,0
AILA_Q9,S128,0
AILA_Q9,S137,0
AILA_Q9,S168,0
AILA_Q9,S4,1
AILA_Q9,S98,0
AILA_Q9,S193,0
AILA_Q9,S82,0
AILA_Q9,S63,0
AILA_Q9,S1,0
AILA_Q9,S31,0
AILA_Q9,S121,0
AILA_Q9,S100,0
AILA_Q9,S179,0
AILA_Q9,S132,0
AILA_Q9,S117,0
AILA_Q9,S191,0
AILA_Q9,S37,0
AILA_Q9,S176,0
AILA_Q9,S181,0
AILA_Q9,S192,0
AILA_Q9,S68,0
AILA_Q9,S11,1
AILA_Q9,S104,0
AILA_Q9,S14,0
AILA_Q9,S188,0
AILA_Q9,S59,0
AILA_Q9,S66,0
AILA_Q9,S189,0
AILA_Q9,S16,0
AILA_Q9,S130,0
AILA_Q9,S122,0
AILA_Q9,S46,0
AILA_Q9,S33,0
AILA_Q9,S97,0
AILA_Q9,S136,0
AILA_Q9,S186,0
AILA_Q9,S115,0
AILA_Q9,S108,0
AILA_Q9,S35,0
AILA_Q9,S197,0
AILA_Q9,S57,0
AILA_Q9,S154,0
AILA_Q9,S47,0
AILA_Q9,S195,0
AILA_Q9,S127,0
AILA_Q9,S75,0
AILA_Q9,S156,0
AILA_Q9,S149,0
AILA_Q9,S170,0
AILA_Q9,S85,0
AILA_Q9,S172,0
AILA_Q9,S169,0
AILA_Q9,S9,0
AILA_Q9,S43,0
AILA_Q9,S69,0
AILA_Q9,S177,0
AILA_Q9,S196,0
AILA_Q9,S182,0
AILA_Q9,S103,0
AILA_Q9,S174,0
AILA_Q9,S53,0
AILA_Q9,S110,0
AILA_Q9,S7,0
AILA_Q9,S125,0
AILA_Q9,S80,0
AILA_Q9,S94,0
AILA_Q9,S112,0
AILA_Q9,S145,0
AILA_Q9,S164,0
AILA_Q9,S84,0
AILA_Q9,S140,0
AILA_Q9,S2,1
AILA_Q9,S13,0
AILA_Q9,S20,0
AILA_Q9,S52,0
AILA_Q9,S158,0
AILA_Q9,S45,0
AILA_Q9,S72,0
AILA_Q9,S65,0
AILA_Q9,S160,0
AILA_Q9,S157,0
AILA_Q9,S44,0
AILA_Q9,S111,0
AILA_Q9,S124,0
AILA_Q9,S83,0
AILA_Q9,S90,0
AILA_Q9,S151,0
AILA_Q9,S178,0
AILA_Q9,S88,0
AILA_Q9,S6,0
AILA_Q9,S18,0
AILA_Q9,S113,0
AILA_Q9,S89,0
AILA_Q9,S175,0
AILA_Q9,S133,0
AILA_Q9,S99,0
AILA_Q9,S79,0
AILA_Q9,S25,0
AILA_Q9,S67,0
AILA_Q9,S61,0
AILA_Q9,S93,0
AILA_Q9,S51,0
AILA_Q9,S141,0
AILA_Q9,S200,0
AILA_Q9,S91,0
AILA_Q9,S194,0
AILA_Q9,S144,0
AILA_Q9,S96,0
AILA_Q9,S102,0
AILA_Q9,S41,0
AILA_Q9,S81,0
AILA_Q9,S139,0
AILA_Q9,S77,0
AILA_Q9,S71,0
AILA_Q9,S49,0
AILA_Q9,S187,0
AILA_Q9,S39,0
AILA_Q9,S173,0
AILA_Q9,S70,0
AILA_Q9,S60,0
AILA_Q9,S166,0
AILA_Q9,S64,0
AILA_Q9,S40,0
AILA_Q9,S107,0
AILA_Q9,S146,0
AILA_Q9,S147,0
AILA_Q9,S5,1
AILA_Q9,S28,0
AILA_Q9,S78,0
AILA_Q9,S48,0
AILA_Q9,S29,0
AILA_Q9,S30,0
AILA_Q9,S150,0
AILA_Q9,S129,0
AILA_Q9,S161,0
AILA_Q9,S148,0
AILA_Q9,S143,0
AILA_Q9,S131,0
AILA_Q9,S163,0
AILA_Q9,S134,0
AILA_Q9,S183,0
AILA_Q9,S155,0
AILA_Q9,S24,0
AILA_Q9,S138,0
AILA_Q9,S10,0
AILA_Q9,S152,0
AILA_Q9,S3,0
AILA_Q9,S142,0
AILA_Q9,S34,0
AILA_Q9,S190,0
AILA_Q9,S171,0
AILA_Q9,S62,0
AILA_Q9,S120,0
AILA_Q9,S23,0
AILA_Q9,S26,0
AILA_Q9,S74,0
AILA_Q9,S165,0
AILA_Q9,S56,0
AILA_Q9,S76,0
AILA_Q9,S119,0
AILA_Q9,S198,0
AILA_Q9,S118,0
AILA_Q9,S17,0
AILA_Q9,S36,0
AILA_Q9,S126,0
AILA_Q9,S95,0
AILA_Q9,S114,0
AILA_Q9,S19,0
AILA_Q9,S8,0
AILA_Q9,S185,0
AILA_Q9,S27,0
AILA_Q9,S167,0
AILA_Q9,S106,0
AILA_Q9,S73,0
AILA_Q9,S21,0
AILA_Q9,S92,0
AILA_Q9,S116,0
AILA_Q9,S180,0
AILA_Q9,S101,0
AILA_Q9,S42,0
AILA_Q9,S135,0
AILA_Q9,S159,0
AILA_Q9,S54,0
AILA_Q9,S15,1
AILA_Q10,S61,0
AILA_Q10,S81,0
AILA_Q10,S130,0
AILA_Q10,S143,0
AILA_Q10,S182,0
AILA_Q10,S34,0
AILA_Q10,S124,0
AILA_Q10,S52,0
AILA_Q10,S105,0
AILA_Q10,S98,0
AILA_Q10,S150,0
AILA_Q10,S164,0
AILA_Q10,S86,0
AILA_Q10,S76,0
AILA_Q10,S83,0
AILA_Q10,S180,0
AILA_Q10,S104,0
AILA_Q10,S147,0
AILA_Q10,S1,0
AILA_Q10,S64,0
AILA_Q10,S72,0
AILA_Q10,S167,0
AILA_Q10,S163,0
AILA_Q10,S15,0
AILA_Q10,S198,0
AILA_Q10,S179,0
AILA_Q10,S99,0
AILA_Q10,S197,0
AILA_Q10,S91,0
AILA_Q10,S181,0
AILA_Q10,S95,0
AILA_Q10,S158,0
AILA_Q10,S21,1
AILA_Q10,S154,0
AILA_Q10,S53,0
AILA_Q10,S100,0
AILA_Q10,S33,0
AILA_Q10,S97,0
AILA_Q10,S200,0
AILA_Q10,S41,0
AILA_Q10,S132,0
AILA_Q10,S106,0
AILA_Q10,S103,0
AILA_Q10,S94,0
AILA_Q10,S27,0
AILA_Q10,S134,0
AILA_Q10,S75,0
AILA_Q10,S117,0
AILA_Q10,S196,0
AILA_Q10,S160,0
AILA_Q10,S102,0
AILA_Q10,S108,0
AILA_Q10,S2,0
AILA_Q10,S87,0
AILA_Q10,S38,0
AILA_Q10,S151,0
AILA_Q10,S193,0
AILA_Q10,S107,0
AILA_Q10,S127,0
AILA_Q10,S125,0
AILA_Q10,S114,0
AILA_Q10,S153,0
AILA_Q10,S169,0
AILA_Q10,S186,0
AILA_Q10,S166,0
AILA_Q10,S5,0
AILA_Q10,S149,0
AILA_Q10,S122,0
AILA_Q10,S173,0
AILA_Q10,S152,0
AILA_Q10,S56,0
AILA_Q10,S29,0
AILA_Q10,S191,0
AILA_Q10,S159,0
AILA_Q10,S7,0
AILA_Q10,S187,0
AILA_Q10,S43,0
AILA_Q10,S131,0
AILA_Q10,S90,0
AILA_Q10,S37,0
AILA_Q10,S80,0
AILA_Q10,S115,0
AILA_Q10,S25,0
AILA_Q10,S165,0
AILA_Q10,S172,0
AILA_Q10,S190,0
AILA_Q10,S45,0
AILA_Q10,S118,0
AILA_Q10,S10,0
AILA_Q10,S92,0
AILA_Q10,S192,0
AILA_Q10,S54,0
AILA_Q10,S28,0
AILA_Q10,S44,0
AILA_Q10,S140,0
AILA_Q10,S50,0
AILA_Q10,S141,0
AILA_Q10,S133,0
AILA_Q10,S88,0
AILA_Q10,S142,0
AILA_Q10,S26,0
AILA_Q10,S126,0
AILA_Q10,S174,0
AILA_Q10,S120,0
AILA_Q10,S71,0
AILA_Q10,S78,0
AILA_Q10,S69,0
AILA_Q10,S123,0
AILA_Q10,S109,0
AILA_Q10,S57,0
AILA_Q10,S145,0
AILA_Q10,S42,0
AILA_Q10,S63,0
AILA_Q10,S170,0
AILA_Q10,S74,0
AILA_Q10,S113,0
AILA_Q10,S82,0
AILA_Q10,S59,0
AILA_Q10,S194,0
AILA_Q10,S144,0
AILA_Q10,S62,0
AILA_Q10,S16,0
AILA_Q10,S139,0
AILA_Q10,S138,0
AILA_Q10,S13,1
AILA_Q10,S148,0
AILA_Q10,S6,1
AILA_Q10,S85,0
AILA_Q10,S146,0
AILA_Q10,S175,0
AILA_Q10,S157,0
AILA_Q10,S18,0
AILA_Q10,S110,0
AILA_Q10,S121,0
AILA_Q10,S111,0
AILA_Q10,S12,0
AILA_Q10,S168,0
AILA_Q10,S22,0
AILA_Q10,S23,0
AILA_Q10,S40,0
AILA_Q10,S49,0
AILA_Q10,S66,0
AILA_Q10,S84,0
AILA_Q10,S19,0
AILA_Q10,S195,0
AILA_Q10,S93,0
AILA_Q10,S183,0
AILA_Q10,S17,0
AILA_Q10,S67,0
AILA_Q10,S31,0
AILA_Q10,S129,0
AILA_Q10,S177,0
AILA_Q10,S101,0
AILA_Q10,S24,0
AILA_Q10,S188,0
AILA_Q10,S30,0
AILA_Q10,S116,0
AILA_Q10,S20,0
AILA_Q10,S73,0
AILA_Q10,S119,0
AILA_Q10,S161,0
AILA_Q10,S60,0
AILA_Q10,S11,1
AILA_Q10,S3,0
AILA_Q10,S68,0
AILA_Q10,S185,0
AILA_Q10,S178,0
AILA_Q10,S156,0
AILA_Q10,S48,0
AILA_Q10,S199,0
AILA_Q10,S171,0
AILA_Q10,S89,0
AILA_Q10,S14,0
AILA_Q10,S184,0
AILA_Q10,S155,0
AILA_Q10,S55,0
AILA_Q10,S96,0
AILA_Q10,S9,0
AILA_Q10,S35,0
AILA_Q10,S189,0
AILA_Q10,S137,0
AILA_Q10,S70,0
AILA_Q10,S51,0
AILA_Q10,S79,0
AILA_Q10,S112,0
AILA_Q10,S47,0
AILA_Q10,S77,0
AILA_Q10,S4,1
AILA_Q10,S135,0
AILA_Q10,S39,0
AILA_Q10,S8,0
AILA_Q10,S65,0
AILA_Q10,S176,0
AILA_Q10,S136,0
AILA_Q10,S128,0
AILA_Q10,S46,0
AILA_Q10,S36,0
AILA_Q11,S146,0
AILA_Q11,S68,0
AILA_Q11,S17,0
AILA_Q11,S30,0
AILA_Q11,S137,0
AILA_Q11,S24,0
AILA_Q11,S57,0
AILA_Q11,S105,0
AILA_Q11,S200,0
AILA_Q11,S199,0
AILA_Q11,S94,0
AILA_Q11,S160,0
AILA_Q11,S139,0
AILA_Q11,S142,0
AILA_Q11,S35,0
AILA_Q11,S4,0
AILA_Q11,S75,0
AILA_Q11,S70,0
AILA_Q11,S53,0
AILA_Q11,S112,0
AILA_Q11,S7,0
AILA_Q11,S133,0
AILA_Q11,S197,0
AILA_Q11,S109,0
AILA_Q11,S87,0
AILA_Q11,S173,0
AILA_Q11,S86,0
AILA_Q11,S154,0
AILA_Q11,S120,0
AILA_Q11,S22,0
AILA_Q11,S111,0
AILA_Q11,S115,0
AILA_Q11,S82,0
AILA_Q11,S177,0
AILA_Q11,S36,0
AILA_Q11,S20,0
AILA_Q11,S150,0
AILA_Q11,S13,0
AILA_Q11,S18,0
AILA_Q11,S28,0
AILA_Q11,S45,0
AILA_Q11,S26,0
AILA_Q11,S101,0
AILA_Q11,S157,0
AILA_Q11,S124,0
AILA_Q11,S184,0
AILA_Q11,S62,0
AILA_Q11,S90,0
AILA_Q11,S165,0
AILA_Q11,S61,0
AILA_Q11,S98,0
AILA_Q11,S91,0
AILA_Q11,S147,0
AILA_Q11,S148,0
AILA_Q11,S39,0
AILA_Q11,S14,0
AILA_Q11,S31,1
AILA_Q11,S3,0
AILA_Q11,S136,0
AILA_Q11,S106,0
AILA_Q11,S54,0
AILA_Q11,S198,0
AILA_Q11,S95,0
AILA_Q11,S161,0
AILA_Q11,S168,0
AILA_Q11,S143,0
AILA_Q11,S172,0
AILA_Q11,S144,0
AILA_Q11,S164,0
AILA_Q11,S71,0
AILA_Q11,S50,0
AILA_Q11,S132,0
AILA_Q11,S196,0
AILA_Q11,S110,0
AILA_Q11,S119,0
AILA_Q11,S72,0
AILA_Q11,S51,0
AILA_Q11,S195,0
AILA_Q11,S81,0
AILA_Q11,S193,0
AILA_Q11,S74,0
AILA_Q11,S153,0
AILA_Q11,S121,0
AILA_Q11,S21,0
AILA_Q11,S114,0
AILA_Q11,S65,0
AILA_Q11,S131,0
AILA_Q11,S176,0
AILA_Q11,S34,0
AILA_Q11,S171,0
AILA_Q11,S10,0
AILA_Q11,S19,0
AILA_Q11,S44,0
AILA_Q11,S156,0
AILA_Q11,S125,0
AILA_Q11,S9,0
AILA_Q11,S185,0
AILA_Q11,S103,0
AILA_Q11,S47,0
AILA_Q11,S135,0
AILA_Q11,S8,0
AILA_Q11,S186,0
AILA_Q11,S96,0
AILA_Q11,S169,0
AILA_Q11,S60,0
AILA_Q11,S99,1
AILA_Q11,S180,0
AILA_Q11,S41,0
AILA_Q11,S149,0
AILA_Q11,S140,0
AILA_Q11,S15,0
AILA_Q11,S66,0
AILA_Q11,S2,0
AILA_Q11,S191,0
AILA_Q11,S107,0
AILA_Q11,S76,0
AILA_Q11,S55,0
AILA_Q11,S78,0
AILA_Q11,S179,0
AILA_Q11,S85,0
AILA_Q11,S6,0
AILA_Q11,S37,0
AILA_Q11,S118,0
AILA_Q11,S187,0
AILA_Q11,S73,0
AILA_Q11,S49,0
AILA_Q11,S117,0
AILA_Q11,S89,0
AILA_Q11,S80,0
AILA_Q11,S175,0
AILA_Q11,S12,0
AILA_Q11,S192,0
AILA_Q11,S159,0
AILA_Q11,S152,0
AILA_Q11,S182,0
AILA_Q11,S29,0
AILA_Q11,S43,0
AILA_Q11,S126,0
AILA_Q11,S166,0
AILA_Q11,S92,0
AILA_Q11,S64,0
AILA_Q11,S27,0
AILA_Q11,S67,0
AILA_Q11,S170,0
AILA_Q11,S11,0
AILA_Q11,S16,0
AILA_Q11,S1,1
AILA_Q11,S134,0
AILA_Q11,S46,0
AILA_Q11,S56,0
AILA_Q11,S104,0
AILA_Q11,S97,0
AILA_Q11,S122,0
AILA_Q11,S163,0
AILA_Q11,S181,0
AILA_Q11,S145,0
AILA_Q11,S40,0
AILA_Q11,S141,0
AILA_Q11,S5,1
AILA_Q11,S33,0
AILA_Q11,S52,0
AILA_Q11,S113,0
AILA_Q11,S130,0
AILA_Q11,S77,0
AILA_Q11,S79,0
AILA_Q11,S178,0
AILA_Q11,S108,0
AILA_Q11,S84,0
AILA_Q11,S128,0
AILA_Q11,S155,0
AILA_Q11,S188,0
AILA_Q11,S194,0
AILA_Q11,S123,0
AILA_Q11,S59,0
AILA_Q11,S23,0
AILA_Q11,S129,0
AILA_Q11,S189,0
AILA_Q11,S38,0
AILA_Q11,S48,0
AILA_Q11,S116,0
